Year,QTR,Region,Crown_Court_Centre,REC_TYPE_pub,newofftype_pub,ho_code,N_receipts,N_receipts_Exc_BW,N_outstanding
2017,3,South East,Norwich,2. ST (IND),02. Sexual offences,01916,1,1,
2017,3,South East,Norwich,2. ST (IND),02. Sexual offences,01917,2,2,
2017,3,South East,Norwich,2. ST (IND),02. Sexual offences,02003,3,3,
2017,3,South East,Norwich,2. ST (IND),02. Sexual offences,02004,-1,-1,
2017,3,South East,Norwich,2. ST (IND),02. Sexual offences,02006,1,1,
2017,3,South East,Norwich,2. ST (IND),02. Sexual offences,02206,3,3,
2017,3,South East,Norwich,2. ST (IND),02. Sexual offences,02208,1,1,
2017,3,South East,Norwich,2. ST (IND),02. Sexual offences,07002,1,1,
2017,3,South East,Norwich,2. ST (IND),03. Robbery,03401,7,7,
2017,3,South East,Norwich,2. ST (IND),04. Theft Offences,02803,8,8,
2017,3,South East,Norwich,2. ST (IND),04. Theft Offences,02900,-1,-1,
2017,3,South East,Norwich,2. ST (IND),04. Theft Offences,04910,2,2,
2017,3,South East,Norwich,2. ST (IND),05. Criminal damage and arson,05601,1,1,
2017,3,South East,Norwich,2. ST (IND),06. Drug offences,09231,1,1,
2017,3,South East,Norwich,2. ST (IND),06. Drug offences,09270,2,2,
2017,3,South East,Norwich,2. ST (IND),06. Drug offences,09344,1,1,
2017,3,South East,Norwich,2. ST (IND),07. Possession of weapons,00813,2,2,
2017,3,South East,Norwich,2. ST (IND),07. Possession of weapons,00823,1,1,
2017,3,South East,Norwich,2. ST (IND),07. Possession of weapons,08170,1,1,
2017,3,South East,Norwich,2. ST (IND),09. Miscellaneous crimes against society,06138,1,1,
2017,3,South East,Norwich,2. ST (IND),09. Miscellaneous crimes against society,07901,5,5,
2017,3,South East,Norwich,2. ST (IND),09. Miscellaneous crimes against society,08602,1,1,
2017,3,South East,Norwich,2. ST (IND),10. Fraud Offences,05340,1,1,
2017,3,South East,Norwich,2. ST (IND),15. Unknown,,1,1,
2017,3,South East,Norwich,3. CS (SENT),13. Committed for sentence,S0000,120,117,
2017,3,South East,Norwich,4. A (APP),14. Appeals,A0000,22,22,
2017,3,South East,Oxford,1. CT (TEW),01. Violence against the person,00301,2,2,
2017,3,South East,Oxford,1. CT (TEW),01. Violence against the person,00801,2,1,
2017,3,South East,Oxford,1. CT (TEW),01. Violence against the person,00806,7,7,
2017,3,South East,Oxford,1. CT (TEW),01. Violence against the person,00831,1,1,
2017,3,South East,Oxford,1. CT (TEW),01. Violence against the person,00872,1,1,
2017,3,South East,Oxford,1. CT (TEW),01. Violence against the person,01302,1,1,
2017,3,South East,Oxford,1. CT (TEW),01. Violence against the person,03601,1,1,
2017,3,South East,Oxford,1. CT (TEW),02. Sexual offences,01715,1,1,
2017,3,South East,Oxford,1. CT (TEW),02. Sexual offences,02005,2,1,
2017,3,South East,Oxford,1. CT (TEW),02. Sexual offences,02006,1,1,
2017,3,South East,Oxford,1. CT (TEW),02. Sexual offences,02103,1,1,
2017,3,South East,Oxford,1. CT (TEW),02. Sexual offences,02119,-1,-1,
2017,3,South East,Oxford,1. CT (TEW),02. Sexual offences,02219,1,1,
2017,3,South East,Oxford,1. CT (TEW),02. Sexual offences,02220,1,1,
2017,3,South East,Oxford,1. CT (TEW),02. Sexual offences,07108,1,1,
2017,3,South East,Oxford,1. CT (TEW),02. Sexual offences,08807,1,1,
2017,3,South East,Oxford,1. CT (TEW),04. Theft Offences,02802,1,1,
2017,3,South East,Oxford,1. CT (TEW),04. Theft Offences,02803,10,8,
2017,3,South East,Oxford,1. CT (TEW),04. Theft Offences,03002,1,1,
2017,3,South East,Oxford,1. CT (TEW),04. Theft Offences,04000,1,1,
2017,3,South East,Oxford,1. CT (TEW),05. Criminal damage and arson,05805,4,4,
2017,3,South East,Oxford,1. CT (TEW),06. Drug offences,09221,1,1,
2017,3,South East,Oxford,1. CT (TEW),06. Drug offences,09231,1,1,
2017,3,South East,Oxford,1. CT (TEW),06. Drug offences,09234,1,1,
2017,3,South East,Oxford,1. CT (TEW),06. Drug offences,09241,1,1,
2017,3,South East,Oxford,1. CT (TEW),06. Drug offences,09270,8,8,
2017,3,South East,Oxford,1. CT (TEW),06. Drug offences,09271,3,3,
2017,3,South East,Oxford,1. CT (TEW),06. Drug offences,09281,2,2,
2017,3,South East,Oxford,1. CT (TEW),07. Possession of weapons,00811,1,1,
2017,3,South East,Oxford,1. CT (TEW),07. Possession of weapons,00826,3,3,
2017,3,South East,Oxford,1. CT (TEW),08. Public order offences,00855,1,1,
2017,3,South East,Oxford,1. CT (TEW),08. Public order offences,06808,2,2,
2017,3,South East,Oxford,1. CT (TEW),09. Miscellaneous crimes against society,03801,1,1,
2017,3,South East,Oxford,1. CT (TEW),09. Miscellaneous crimes against society,03802,1,1,
2017,3,South East,Oxford,1. CT (TEW),09. Miscellaneous crimes against society,03803,2,2,
2017,3,South East,Oxford,1. CT (TEW),09. Miscellaneous crimes against society,05401,1,1,
2017,3,South East,Oxford,1. CT (TEW),09. Miscellaneous crimes against society,06125,1,1,
2017,3,South East,Oxford,1. CT (TEW),09. Miscellaneous crimes against society,06905,1,1,
2017,3,South East,Oxford,1. CT (TEW),09. Miscellaneous crimes against society,07901,2,1,
2017,3,South East,Oxford,1. CT (TEW),09. Miscellaneous crimes against society,08602,1,1,
2017,3,South East,Oxford,1. CT (TEW),09. Miscellaneous crimes against society,09116,1,1,
2017,3,South East,Oxford,1. CT (TEW),09. Miscellaneous crimes against society,09913,1,1,
2017,3,South East,Oxford,1. CT (TEW),09. Miscellaneous crimes against society,80200,4,3,
2017,3,South East,Oxford,1. CT (TEW),10. Fraud Offences,05333,1,1,
2017,3,South East,Oxford,1. CT (TEW),10. Fraud Offences,05340,3,3,
2017,3,South East,Oxford,1. CT (TEW),15. Unknown,,1,1,
2017,3,South East,Oxford,2. ST (IND),01. Violence against the person,00200,1,1,
2017,3,South East,Oxford,2. ST (IND),01. Violence against the person,00301,1,1,
2017,3,South East,Oxford,2. ST (IND),01. Violence against the person,00501,2,2,
2017,3,South East,Oxford,2. ST (IND),01. Violence against the person,03601,3,3,
2017,3,South East,Oxford,2. ST (IND),01. Violence against the person,03603,1,1,
2017,3,South East,Oxford,2. ST (IND),02. Sexual offences,01713,1,1,
2017,3,South East,Oxford,2. ST (IND),02. Sexual offences,01714,1,1,
2017,3,South East,Oxford,2. ST (IND),02. Sexual offences,01907,1,1,
2017,3,South East,Oxford,2. ST (IND),02. Sexual offences,01908,3,3,
2017,3,South East,Oxford,2. ST (IND),02. Sexual offences,01916,1,1,
2017,3,South East,Oxford,2. ST (IND),02. Sexual offences,02006,1,1,
2017,3,South East,Oxford,2. ST (IND),02. Sexual offences,02108,1,1,
2017,3,South East,Oxford,2. ST (IND),02. Sexual offences,02206,2,2,
2017,3,South East,Oxford,2. ST (IND),02. Sexual offences,02209,1,1,
2017,3,South East,Oxford,2. ST (IND),03. Robbery,03401,6,6,
2017,3,South East,Oxford,2. ST (IND),03. Robbery,03403,1,1,
2017,3,South East,Oxford,2. ST (IND),04. Theft Offences,02803,6,4,
2017,3,South East,Oxford,2. ST (IND),04. Theft Offences,02900,1,1,
2017,3,South East,Oxford,2. ST (IND),05. Criminal damage and arson,05800,1,1,
2017,3,South East,Oxford,2. ST (IND),06. Drug offences,09231,1,1,
2017,3,South East,Oxford,2. ST (IND),06. Drug offences,09270,1,1,
2017,3,South East,Oxford,2. ST (IND),06. Drug offences,09271,2,2,
2017,3,South East,Oxford,2. ST (IND),06. Drug offences,09274,1,0,
2017,3,South East,Oxford,2. ST (IND),07. Possession of weapons,00823,2,2,
2017,3,South East,Oxford,2. ST (IND),07. Possession of weapons,08171,1,1,
2017,3,South East,Oxford,2. ST (IND),09. Miscellaneous crimes against society,06138,2,2,
2017,3,South East,Oxford,2. ST (IND),09. Miscellaneous crimes against society,06139,1,1,
2017,3,South East,Oxford,2. ST (IND),09. Miscellaneous crimes against society,06902,1,1,
2017,3,South East,Oxford,2. ST (IND),09. Miscellaneous crimes against society,07901,3,3,
2017,3,South East,Oxford,2. ST (IND),09. Miscellaneous crimes against society,08000,1,1,
2017,3,South East,Oxford,2. ST (IND),09. Miscellaneous crimes against society,09999,1,1,
2017,3,South East,Oxford,2. ST (IND),10. Fraud Offences,05333,1,1,
2017,3,South East,Oxford,2. ST (IND),10. Fraud Offences,05340,3,2,
2017,3,South East,Oxford,2. ST (IND),15. Unknown,,4,4,
2017,3,South East,Oxford,3. CS (SENT),13. Committed for sentence,S0000,94,90,
2017,3,South East,Oxford,4. A (APP),14. Appeals,A0000,29,29,
2017,3,South East,Peterborough,2. ST (IND),09. Miscellaneous crimes against society,06138,1,0,
2017,3,South East,Peterborough,3. CS (SENT),13. Committed for sentence,S0000,0,-1,
2017,3,South East,Reading,1. CT (TEW),01. Violence against the person,00301,4,4,
2017,3,South East,Reading,1. CT (TEW),01. Violence against the person,00412,1,1,
2017,3,South East,Reading,1. CT (TEW),01. Violence against the person,00501,4,4,
2017,3,South East,Reading,1. CT (TEW),01. Violence against the person,00801,4,4,
2017,3,South East,Reading,1. CT (TEW),01. Violence against the person,00806,6,6,
2017,3,South East,Reading,1. CT (TEW),01. Violence against the person,00831,2,2,
2017,3,South East,Reading,1. CT (TEW),01. Violence against the person,00857,1,1,
2017,3,South East,Reading,1. CT (TEW),01. Violence against the person,00867,1,1,
2017,3,South East,Reading,1. CT (TEW),01. Violence against the person,00869,1,1,
2017,3,South East,Reading,1. CT (TEW),01. Violence against the person,00871,1,1,
2017,3,South East,Reading,1. CT (TEW),01. Violence against the person,03603,1,1,
2017,3,South East,Reading,1. CT (TEW),02. Sexual offences,02003,1,1,
2017,3,South East,Reading,1. CT (TEW),02. Sexual offences,02005,3,3,
2017,3,South East,Reading,1. CT (TEW),02. Sexual offences,02006,3,3,
2017,3,South East,Reading,1. CT (TEW),02. Sexual offences,02103,1,1,
2017,3,South East,Reading,1. CT (TEW),02. Sexual offences,02119,1,1,
2017,3,South East,Reading,1. CT (TEW),02. Sexual offences,07101,1,1,
2017,3,South East,Reading,1. CT (TEW),02. Sexual offences,08801,1,1,
2017,3,South East,Reading,1. CT (TEW),04. Theft Offences,02803,6,6,
2017,3,South East,Reading,1. CT (TEW),04. Theft Offences,03002,3,3,
2017,3,South East,Reading,1. CT (TEW),04. Theft Offences,03702,1,1,
2017,3,South East,Reading,1. CT (TEW),04. Theft Offences,04000,1,1,
2017,3,South East,Reading,1. CT (TEW),04. Theft Offences,04100,1,1,
2017,3,South East,Reading,1. CT (TEW),04. Theft Offences,04400,1,1,
2017,3,South East,Reading,1. CT (TEW),04. Theft Offences,04600,1,1,
2017,3,South East,Reading,1. CT (TEW),04. Theft Offences,04801,1,1,
2017,3,South East,Reading,1. CT (TEW),05. Criminal damage and arson,05805,4,4,
2017,3,South East,Reading,1. CT (TEW),06. Drug offences,09230,4,4,
2017,3,South East,Reading,1. CT (TEW),06. Drug offences,09231,4,4,
2017,3,South East,Reading,1. CT (TEW),06. Drug offences,09241,2,2,
2017,3,South East,Reading,1. CT (TEW),06. Drug offences,09250,1,1,
2017,3,South East,Reading,1. CT (TEW),06. Drug offences,09251,1,1,
2017,3,South East,Reading,1. CT (TEW),06. Drug offences,09270,5,5,
2017,3,South East,Reading,1. CT (TEW),06. Drug offences,09271,7,7,
2017,3,South East,Reading,1. CT (TEW),06. Drug offences,09274,1,1,
2017,3,South East,Reading,1. CT (TEW),06. Drug offences,09281,3,3,
2017,3,South East,Reading,1. CT (TEW),06. Drug offences,09344,1,1,
2017,3,South East,Reading,1. CT (TEW),06. Drug offences,09374,1,1,
2017,3,South East,Reading,1. CT (TEW),07. Possession of weapons,00811,1,1,
2017,3,South East,Reading,1. CT (TEW),07. Possession of weapons,00826,6,6,
2017,3,South East,Reading,1. CT (TEW),07. Possession of weapons,00864,1,1,
2017,3,South East,Reading,1. CT (TEW),07. Possession of weapons,08104,1,1,
2017,3,South East,Reading,1. CT (TEW),08. Public order offences,00855,1,1,
2017,3,South East,Reading,1. CT (TEW),08. Public order offences,06808,1,1,
2017,3,South East,Reading,1. CT (TEW),09. Miscellaneous crimes against society,03802,1,1,
2017,3,South East,Reading,1. CT (TEW),09. Miscellaneous crimes against society,03803,2,2,
2017,3,South East,Reading,1. CT (TEW),09. Miscellaneous crimes against society,05402,2,2,
2017,3,South East,Reading,1. CT (TEW),09. Miscellaneous crimes against society,06126,1,1,
2017,3,South East,Reading,1. CT (TEW),09. Miscellaneous crimes against society,07902,1,1,
2017,3,South East,Reading,1. CT (TEW),09. Miscellaneous crimes against society,08414,1,1,
2017,3,South East,Reading,1. CT (TEW),09. Miscellaneous crimes against society,08505,3,3,
2017,3,South East,Reading,1. CT (TEW),09. Miscellaneous crimes against society,08602,10,10,
2017,3,South East,Reading,1. CT (TEW),09. Miscellaneous crimes against society,08610,1,1,
2017,3,South East,Reading,1. CT (TEW),09. Miscellaneous crimes against society,09874,1,1,
2017,3,South East,Reading,1. CT (TEW),09. Miscellaneous crimes against society,80200,3,3,
2017,3,South East,Reading,1. CT (TEW),10. Fraud Offences,05106,1,1,
2017,3,South East,Reading,1. CT (TEW),10. Fraud Offences,05340,2,2,
2017,3,South East,Reading,1. CT (TEW),10. Fraud Offences,05342,1,1,
2017,3,South East,Reading,1. CT (TEW),15. Unknown,,9,9,
2017,3,South East,Reading,2. ST (IND),01. Violence against the person,00301,1,1,
2017,3,South East,Reading,2. ST (IND),01. Violence against the person,00401,2,2,
2017,3,South East,Reading,2. ST (IND),01. Violence against the person,00404,1,1,
2017,3,South East,Reading,2. ST (IND),01. Violence against the person,00501,6,6,
2017,3,South East,Reading,2. ST (IND),01. Violence against the person,00517,1,1,
2017,3,South East,Reading,2. ST (IND),01. Violence against the person,00806,1,1,
2017,3,South East,Reading,2. ST (IND),01. Violence against the person,00867,1,1,
2017,3,South East,Reading,2. ST (IND),01. Violence against the person,00872,1,1,
2017,3,South East,Reading,2. ST (IND),01. Violence against the person,03601,1,1,
2017,3,South East,Reading,2. ST (IND),01. Violence against the person,03603,1,1,
2017,3,South East,Reading,2. ST (IND),02. Sexual offences,01907,2,2,
2017,3,South East,Reading,2. ST (IND),02. Sexual offences,01908,6,6,
2017,3,South East,Reading,2. ST (IND),02. Sexual offences,02003,2,2,
2017,3,South East,Reading,2. ST (IND),02. Sexual offences,02004,2,2,
2017,3,South East,Reading,2. ST (IND),02. Sexual offences,02108,1,1,
2017,3,South East,Reading,2. ST (IND),02. Sexual offences,02206,3,3,
2017,3,South East,Reading,2. ST (IND),02. Sexual offences,02208,1,1,
2017,3,South East,Reading,2. ST (IND),03. Robbery,03401,13,13,
2017,3,South East,Reading,2. ST (IND),03. Robbery,03403,2,2,
2017,3,South East,Reading,2. ST (IND),04. Theft Offences,02801,1,1,
2017,3,South East,Reading,2. ST (IND),04. Theft Offences,02803,19,19,
2017,3,South East,Reading,2. ST (IND),04. Theft Offences,02900,3,3,
2017,3,South East,Reading,2. ST (IND),04. Theft Offences,03002,1,1,
2017,3,South East,Reading,2. ST (IND),04. Theft Offences,03500,2,2,
2017,3,South East,Reading,2. ST (IND),05. Criminal damage and arson,05601,1,1,
2017,3,South East,Reading,2. ST (IND),06. Drug offences,09230,5,5,
2017,3,South East,Reading,2. ST (IND),06. Drug offences,09231,1,1,
2017,3,South East,Reading,2. ST (IND),06. Drug offences,09270,1,1,
2017,3,South East,Reading,2. ST (IND),06. Drug offences,09281,1,1,
2017,3,South East,Reading,2. ST (IND),07. Possession of weapons,00823,2,2,
2017,3,South East,Reading,2. ST (IND),07. Possession of weapons,08170,2,2,
2017,3,South East,Reading,2. ST (IND),07. Possession of weapons,08171,1,1,
2017,3,South East,Reading,2. ST (IND),09. Miscellaneous crimes against society,03802,1,1,
2017,3,South East,Reading,2. ST (IND),09. Miscellaneous crimes against society,05402,1,1,
2017,3,South East,Reading,2. ST (IND),09. Miscellaneous crimes against society,06125,1,1,
2017,3,South East,Reading,2. ST (IND),09. Miscellaneous crimes against society,06138,1,1,
2017,3,South East,Reading,2. ST (IND),09. Miscellaneous crimes against society,08000,3,3,
2017,3,South East,Reading,2. ST (IND),10. Fraud Offences,05340,3,3,
2017,3,South East,Reading,2. ST (IND),15. Unknown,,0,0,
2017,3,South East,Reading,3. CS (SENT),13. Committed for sentence,S0000,110,110,
2017,3,South East,Reading,4. A (APP),14. Appeals,A0000,29,29,
2017,3,South East,St Albans,1. CT (TEW),01. Violence against the person,00412,2,2,
2017,3,South East,St Albans,1. CT (TEW),01. Violence against the person,00501,2,2,
2017,3,South East,St Albans,1. CT (TEW),01. Violence against the person,00801,4,4,
2017,3,South East,St Albans,1. CT (TEW),01. Violence against the person,00806,4,4,
2017,3,South East,St Albans,1. CT (TEW),01. Violence against the person,00831,3,3,
2017,3,South East,St Albans,1. CT (TEW),01. Violence against the person,00859,1,1,
2017,3,South East,St Albans,1. CT (TEW),01. Violence against the person,00867,4,4,
2017,3,South East,St Albans,1. CT (TEW),01. Violence against the person,00872,1,1,
2017,3,South East,St Albans,1. CT (TEW),01. Violence against the person,01103,1,1,
2017,3,South East,St Albans,1. CT (TEW),02. Sexual offences,01715,1,1,
2017,3,South East,St Albans,1. CT (TEW),02. Sexual offences,02004,1,1,
2017,3,South East,St Albans,1. CT (TEW),02. Sexual offences,02005,4,4,
2017,3,South East,St Albans,1. CT (TEW),02. Sexual offences,02006,5,5,
2017,3,South East,St Albans,1. CT (TEW),02. Sexual offences,07101,1,1,
2017,3,South East,St Albans,1. CT (TEW),02. Sexual offences,08802,1,1,
2017,3,South East,St Albans,1. CT (TEW),02. Sexual offences,08806,1,1,
2017,3,South East,St Albans,1. CT (TEW),02. Sexual offences,08809,1,1,
2017,3,South East,St Albans,1. CT (TEW),04. Theft Offences,02803,12,11,
2017,3,South East,St Albans,1. CT (TEW),04. Theft Offences,03002,5,5,
2017,3,South East,St Albans,1. CT (TEW),04. Theft Offences,03500,1,1,
2017,3,South East,St Albans,1. CT (TEW),04. Theft Offences,03702,1,1,
2017,3,South East,St Albans,1. CT (TEW),04. Theft Offences,03900,1,0,
2017,3,South East,St Albans,1. CT (TEW),04. Theft Offences,04100,1,1,
2017,3,South East,St Albans,1. CT (TEW),04. Theft Offences,04600,3,3,
2017,3,South East,St Albans,1. CT (TEW),04. Theft Offences,04910,2,2,
2017,3,South East,St Albans,1. CT (TEW),04. Theft Offences,04912,2,2,
2017,3,South East,St Albans,1. CT (TEW),05. Criminal damage and arson,05602,1,1,
2017,3,South East,St Albans,1. CT (TEW),05. Criminal damage and arson,05800,2,2,
2017,3,South East,St Albans,1. CT (TEW),05. Criminal damage and arson,05804,1,1,
2017,3,South East,St Albans,1. CT (TEW),05. Criminal damage and arson,05805,3,3,
2017,3,South East,St Albans,1. CT (TEW),06. Drug offences,09221,0,0,
2017,3,South East,St Albans,1. CT (TEW),06. Drug offences,09230,1,1,
2017,3,South East,St Albans,1. CT (TEW),06. Drug offences,09231,1,1,
